Name,Spend,Pareto
discomfit inc.,1401960.6,96.08923 %
troikas16 inc.,1401588.9,94.09368 %
pig inc.,1401420.9,94.09759 %
wail inc.,1401340.1,94.09954 %
ticklishly15 inc.,1401124.68,95.23611 %
mortgage5 inc.,1401098.7,94.10150 %
eking14 inc.,1400996.1,94.10345 %
meetest13 inc.,1400699.4,94.10736 %
breakpoint2 inc.,1400687.4,94.10932 %
rowing8 inc.,1399313.19,99.14032 %
outgoes13 inc.,1399236.9,94.11127 %
dibbles13 inc.,1399067.1,94.11322 %
haunches4 inc.,1399054.1,94.11517 %
snide12 inc.,1398751.2,94.11712 %
keel8 inc.,1398524.67,96.15871 %
symboled10 inc.,1398433.6,94.12102 %
tithe3 inc.,1398386.55,94.12298 %
jiggers7 inc.,1397989.8,94.12493 %
assumes13 inc.,1397541.3,94.12688 %
subtlest15 inc.,1397262.3,96.33991 %
chilliness3 inc.,1397231.3,94.12882 %
spangling9 inc.,1397161.1,94.13077 %
wicked4 inc.,1396970.4,94.13272 %
spongier2 inc.,1396845.45,94.13467 %
prominence2 inc.,1396329.12,96.13022 %
premed1 inc.,1396292.25,94.13662 %
rickrack10 inc.,1396123.2,94.13857 %
strike1 inc.,1396117.1,94.14051 %
confining inc.,1395500.7,94.14246 %
crumpled7 inc.,1395357.4,94.14441 %
nimbler6 inc.,1395180.5,94.14635 %
partisans12 inc.,1395161.6,94.14830 %
ratcheted1 inc.,1395063.12,96.13703 %
imbalances6 inc.,1395060.75,94.15025 %
grommet7 inc.,1394212.2,94.15219 %
marxist13 inc.,1394194.2,94.15414 %
jointure11 inc.,1394119.5,94.15608 %
punished8 inc.,1393121.6,94.15802 %
dialect15 inc.,1393083.7,94.15997 %
enough6 inc.,1393013.85,94.16191 %
wholes2 inc.,1392913.95,94.16385 %
stalling10 inc.,1392516,94.16580 %
oilcloth7 inc.,1392401.3,94.16774 %
falsehood inc.,1392245.7,94.16968 %
freshets3 inc.,1392078.45,94.17357 %
honk12 inc.,1392071.7,94.17551 %
accusers13 inc.,1390744.35,94.17939 %
chastises5 inc.,1390680.6,94.18133 %
scooping12 inc.,1390117.95,94.18327 %
jousting11 inc.,1389657,94.18521 %
ionizes9 inc.,1389601.2,94.18715 %
olympic15 inc.,1389428.25,94.18908 %
napped2 inc.,1388972.1,94.19102 %
gender9 inc.,1388683.4,94.19296 %
cagier4 inc.,1388261.7,94.19490 %
surprints1 inc.,1387935.45,94.19683 %
stimulates2 inc.,1387455.2,94.20070 %
simplified5 inc.,1386959.8,94.20264 %
bunks14 inc.,1386561.7,94.20457 %
girt10 inc.,1386475.3,94.20651 %
preserved7 inc.,1385963.55,94.21037 %
addresser5 inc.,1385948.9,94.21231 %
benches9 inc.,1385760.54,95.06448 %
rickety10 inc.,1385722.74,97.53037 %
scribe8 inc.,1385685.9,94.21424 %
lateens5 inc.,1385401.8,94.21617 %
washdays9 inc.,1383464.9,94.21810 %
faltering1 inc.,1383427.65,94.22003 %
tunisians8 inc.,1383385.2,94.22196 %
loamier2 inc.,1383228.3,94.22389 %
finnier15 inc.,1382791.8,94.22582 %
forsworn16 inc.,1382020.1,94.22775 %
york3 inc.,1381709.1,94.22968 %
unrevealed9 inc.,1380876.2,94.23160 %
rowan10 inc.,1380874.44,96.22285 %
kitties11 inc.,1380685.8,94.23353 %
gimcracks1 inc.,1380671.7,94.23546 %
tulles13 inc.,1379439.6,94.23930 %
spotless inc.,1379257.35,94.24123 %
novelist7 inc.,1379128.05,94.24315 %
corruption5 inc.,1379034.72,96.23280 %
sip4 inc.,1379009.3,94.24508 %
cruet13 inc.,1379008.7,94.24700 %
ventures9 inc.,1378866.24,96.23793 %
brunets inc.,1378490.8,94.24892 %
treasuring7 inc.,1378347.9,94.25085 %
jostles12 inc.,1378313.7,94.25277 %
dignity5 inc.,1378210.8,94.25469 %
demoniac inc.,1378187.4,94.25661 %
indicator3 inc.,1377960,94.25854 %
torch4 inc.,1377728.85,94.26046 %
pokes14 inc.,1377439.56,96.25106 %
grandeurs10 inc.,1377205.5,94.26238 %
untidy6 inc.,1377193.5,94.26430 %
moldered7 inc.,1377072.6,94.26622 %
seizable5 inc.,1376522.7,94.26814 %
habiting2 inc.,1376284.8,94.27006 %
poetics10 inc.,1376059.9,94.27198 %
dries13 inc.,1375516.8,94.27390 %
queerness13 inc.,1375082.25,94.27774 %
venerating12 inc.,1375017.15,94.27966 %
puked3 inc.,1375016.8,94.28157 %
dedicator7 inc.,1374854.7,94.28349 %
poplin4 inc.,1374755.22,96.25938 %
unsheathe3 inc.,1373950.65,94.28733 %
glower8 inc.,1373611.65,94.28924 %
excise1 inc.,1373550.48,96.27248 %
trip7 inc.,1373237.25,94.29116 %
slumlords1 inc.,1373027,94.29307 %
limning5 inc.,1372431,94.29499 %
potent4 inc.,1372299.3,94.29690 %
meter12 inc.,1372170.45,94.29882 %
underrate11 inc.,1372056.7,94.30073 %
mapping7 inc.,1371979.05,94.30456 %
doggies1 inc.,1371956,94.30647 %
mitering9 inc.,1371507.2,94.30839 %
represent3 inc.,1371224.2,94.31030 %
birdies6 inc.,1370185.65,94.31221 %
apollo14 inc.,1369664.25,94.31603 %
deforests7 inc.,1368906.5,94.31985 %
rampaged4 inc.,1368551.1,94.32367 %
snapper5 inc.,1368547.5,94.32558 %
swelled5 inc.,1368350.1,94.32749 %
cannonades2 inc.,1368150.75,94.33131 %
affrays6 inc.,1367988.9,94.33322 %
overtone10 inc.,1367878.6,94.33512 %
dandify1 inc.,1367039.6,94.33894 %
analyzes12 inc.,1366962.7,94.34084 %
expletive4 inc.,1366948.1,94.34275 %
larynx1 inc.,1366677,94.34466 %
sicken13 inc.,1366628.5,94.34656 %
arsenic inc.,1366425.4,94.34847 %
enroll15 inc.,1366231.95,94.35038 %
solaced4 inc.,1366192.35,94.35228 %
rejection13 inc.,1365396.4,94.35419 %
stovepipe1 inc.,1364962.05,94.35609 %
franchiser4 inc.,1364871.15,94.35800 %
canapes15 inc.,1364554.15,94.35990 %
groin5 inc.,1364391,96.32216 %
roots11 inc.,1363437.1,94.36180 %
relic9 inc.,1363280.2,94.36370 %
copals7 inc.,1362756.12,96.10335 %
animosity9 inc.,1362454.8,94.36560 %
gist3 inc.,1362435.15,94.36750 %
once7 inc.,1362210.45,94.36940 %
semipublic inc.,1362077.3,94.37130 %
bernoulli11 inc.,1361351.1,94.37320 %
tenser12 inc.,1360829.3,94.37510 %
complies11 inc.,1360515.6,96.36049 %
sweep14 inc.,1359834.15,94.37700 %
mantle2 inc.,1359449.1,94.37890 %
mooting9 inc.,1359225.3,94.38079 %
fetches9 inc.,1359085.65,94.38269 %
cordials13 inc.,1359035.1,94.38458 %
defenders10 inc.,1358810.1,94.38648 %
outplayed15 inc.,1358593.3,94.38838 %
xerography3 inc.,1358267.8,97.48053 %
empiricism inc.,1358255.1,94.39027 %
operas13 inc.,1358253.48,96.37186 %
aside inc.,1358230.65,94.39216 %
emulsifier3 inc.,1358215.71,96.42962 %
parodied4 inc.,1358179,94.39406 %
euphoric11 inc.,1358093.1,94.39595 %
frazzled12 inc.,1357465.5,94.39785 %
logicians3 inc.,1357244,94.39974 %
stores14 inc.,1357012.65,94.40163 %
excavates11 inc.,1356841.8,94.40353 %
grogram11 inc.,1356703.92,96.32083 %
equinoxes9 inc.,1356466.7,94.40542 %
barite16 inc.,1356308.7,94.40731 %
phlox11 inc.,1355641.2,94.40920 %
magi2 inc.,1355176.5,94.41109 %
purebreds8 inc.,1355073.4,94.41298 %
facets10 inc.,1355030.79,95.20675 %
allusion8 inc.,1354863.75,94.41487 %
discords8 inc.,1353969.2,94.41676 %
gangues10 inc.,1353900.9,94.41865 %
decompress12 inc.,1353720.6,94.42054 %
induce4 inc.,1353271.5,94.42243 %
muscatels12 inc.,1353070.4,94.42432 %
harts7 inc.,1353021.45,94.42620 %
wilts1 inc.,1352812.65,94.42809 %
gives16 inc.,1352317.2,94.42998 %
ogress7 inc.,1351337.1,94.43375 %
speeded8 inc.,1351228.8,94.43563 %
reforest1 inc.,1350871.2,94.43752 %
relaxing7 inc.,1350570.3,94.43940 %
descended3 inc.,1350380.7,96.41500 %
whooshes14 inc.,1350357.3,94.44129 %
glorying1 inc.,1350303.1,94.44317 %
rerouted16 inc.,1350243.4,94.44505 %
caucuses inc.,1349820.4,94.44694 %
gallic13 inc.,1349754.15,94.44882 %
addendum15 inc.,1349652,94.45070 %
geography10 inc.,1349030.1,94.45258 %
imbalances2 inc.,1349015.9,94.45447 %
vegetal14 inc.,1348531.05,94.45823 %
crabgrass2 inc.,1347575,94.46011 %
applejack11 inc.,1347521.6,94.46199 %
unadvised10 inc.,1347371.7,94.46387 %
rhomboids4 inc.,1346779.05,94.46575 %
veins12 inc.,1346717.7,94.46762 %
dings5 inc.,1346570.85,94.46950 %
sampans inc.,1346336.1,94.47138 %
extends15 inc.,1346164.44,96.43098 %
slated inc.,1345839.15,94.47326 %
drippier10 inc.,1345676.5,94.47514 %
rootstocks15 inc.,1345273.2,94.47701 %
directive15 inc.,1345257.96,95.53233 %
reappear8 inc.,1344808.7,94.47889 %
tragedies15 inc.,1344762.3,94.48077 %
anatomists1 inc.,1344701.3,94.48264 %
voicedness3 inc.,1344616.6,94.48452 %
loophole9 inc.,1344116.2,94.48827 %
lodged11 inc.,1343914.8,95.88327 %
foolish15 inc.,1343853.2,94.49014 %
commence15 inc.,1343531.25,94.49202 %
contagions inc.,1343526.75,94.49389 %
tuck2 inc.,1343498.7,94.49576 %
fords10 inc.,1343290.95,94.49764 %
lesotho15 inc.,1342795.4,94.49951 %
alyssum8 inc.,1342577.55,94.50139 %
bench7 inc.,1342389.3,94.50326 %
jeopardy10 inc.,1342307.52,96.45786 %
intercedes4 inc.,1342125.75,94.50513 %
rowan12 inc.,1341389.9,94.50700 %
pretended2 inc.,1341278.85,94.50887 %
linked1 inc.,1341151.8,94.51074 %
strikeout inc.,1340929.65,94.51261 %
projection6 inc.,1340412.75,94.51448 %
purl11 inc.,1340335.7,94.51635 %
agitates4 inc.,1340161.5,94.52009 %
veer2 inc.,1339587,94.52383 %
oxygenates2 inc.,1339368.2,95.34192 %
renewable13 inc.,1339205.7,94.52757 %
homeowners15 inc.,1338945.9,94.52944 %
tits6 inc.,1338912.75,94.53130 %
glens1 inc.,1338699.9,94.53317 %
flouncing6 inc.,1338420.9,94.53504 %
inject6 inc.,1338296.55,94.53691 %
reveal2 inc.,1337739.6,94.53877 %
flights1 inc.,1337083.5,95.71392 %
naughts4 inc.,1336921.65,94.54250 %
flouts8 inc.,1336622.95,94.54437 %
frock13 inc.,1336457.55,94.54623 %
stricture11 inc.,1336405.2,94.54810 %
mewed1 inc.,1335990.6,94.55182 %
inspirited11 inc.,1335898.05,94.55369 %
crapulent15 inc.,1335867.3,94.55555 %
inhalators12 inc.,1335782.7,94.55741 %
archives8 inc.,1335525.1,94.55928 %
cumulative5 inc.,1335022.02,96.49707 %
neonatal12 inc.,1334401.3,94.56300 %
hobnobs13 inc.,1333960,94.56486 %
attribute10 inc.,1333715.5,94.56672 %
muffles7 inc.,1333451.5,94.56858 %
burs3 inc.,1333190.1,94.57044 %
optometry inc.,1332749.7,94.57230 %
hairweaver7 inc.,1332708.8,94.57416 %
pandora13 inc.,1332707.4,94.57602 %
timely inc.,1332567.1,94.57788 %
toothpaste4 inc.,1332428.7,94.57974 %
harpists16 inc.,1331947.4,94.58160 %
stuffier12 inc.,1331737.4,94.58345 %
angsts8 inc.,1331516.2,94.58717 %
sword2 inc.,1331415.15,94.58903 %
nixed6 inc.,1331159.76,96.52218 %
intuition14 inc.,1331083.2,94.59088 %
newts4 inc.,1330941.6,96.52403 %
goose6 inc.,1330878.9,94.59274 %
surmised12 inc.,1330751.85,94.59460 %
strapped inc.,1330626,94.59645 %
exocrines9 inc.,1330301.1,94.59831 %
hallowing12 inc.,1329947.2,94.60016 %
chino10 inc.,1329377.84,96.00745 %
odyssey inc.,1329309.6,94.60202 %
shipshape7 inc.,1329257.1,94.60387 %
jaywalkers2 inc.,1328999.7,94.60758 %
spenders13 inc.,1328819.3,94.60944 %
barouches11 inc.,1328764.9,94.61129 %
soapstones12 inc.,1328742.4,94.61314 %
amish1 inc.,1328301.45,94.61500 %
bikers8 inc.,1328167.1,94.61685 %
spumoni6 inc.,1327934.6,94.61870 %
hurdled15 inc.,1327740.4,94.62055 %
skippers10 inc.,1326900.75,98.31215 %
residues6 inc.,1326466,94.62240 %
spelunking7 inc.,1325555.25,94.62425 %
anilines3 inc.,1325417.4,94.62610 %
trailers11 inc.,1324977.9,94.62980 %
whirs16 inc.,1324976.91,96.16466 %
ruled4 inc.,1324897.7,94.63165 %
shooting11 inc.,1324745.28,96.57218 %
tutelary14 inc.,1324291.35,94.63350 %
westbound12 inc.,1324243.95,94.63534 %
despairing11 inc.,1323687.75,96.65589 %
instructor1 inc.,1323455.9,94.63719 %
sloppier5 inc.,1323430.5,94.63903 %
rubdowns12 inc.,1323271.45,94.64088 %
motivate6 inc.,1323037.8,94.64273 %
imperfect3 inc.,1322722.4,94.64642 %
virtuous12 inc.,1322629.3,94.64826 %
bestowal9 inc.,1321411.95,94.65195 %
dormouse4 inc.,1321079.3,94.65379 %
sweltered13 inc.,1321005.1,94.65564 %
restive12 inc.,1320991.95,94.65748 %
commixes13 inc.,1320951.4,94.65932 %
scraggly15 inc.,1320553.8,94.66116 %
grandest9 inc.,1320472.45,94.66301 %
spacing4 inc.,1320416.7,94.66485 %
frazzle5 inc.,1319786.85,94.66853 %
tropisms15 inc.,1319711.8,94.67037 %
lunges6 inc.,1319509.8,94.67221 %
coronas8 inc.,1319431.6,94.67405 %
tonics16 inc.,1319320.8,94.67589 %
nihilistic1 inc.,1319085.8,94.67773 %
presetting6 inc.,1319040.6,94.67957 %
turnips8 inc.,1318870.8,94.68141 %
unchanged14 inc.,1317970.1,94.68509 %
jackdaw5 inc.,1317862.2,94.68693 %
disinters5 inc.,1316998.95,94.69428 %
admissible14 inc.,1316944.68,96.50181 %
exonerated15 inc.,1316627,94.69612 %
flick13 inc.,1316573.2,94.69795 %
stills1 inc.,1316555.7,94.69979 %
litterbug1 inc.,1316234.55,94.70346 %
shays13 inc.,1316202.76,97.21279 %
pedaling3 inc.,1316031.6,94.70530 %
bossing14 inc.,1315424.7,94.70713 %
yourselves4 inc.,1315313.4,94.70897 %
junking1 inc.,1314799,94.71080 %
pleasingly10 inc.,1314705.75,94.71264 %
gantlets12 inc.,1314696.96,96.11168 %
faddist14 inc.,1314659.65,94.71447 %
keystones2 inc.,1314619.9,94.71630 %
syrinx8 inc.,1314498.7,94.71814 %
indirectly16 inc.,1314282.6,94.71997 %
perfection2 inc.,1314083.52,96.64794 %
verbal6 inc.,1314036.45,94.72181 %
belies10 inc.,1313929.95,94.72364 %
tickling6 inc.,1313849.4,94.72547 %
trustees2 inc.,1313355.75,94.72730 %
donations3 inc.,1313053.7,94.72913 %
emitted9 inc.,1313007.8,94.73097 %
scrutinies3 inc.,1312889.52,96.65740 %
ensconce10 inc.,1312873.7,94.73280 %
gait6 inc.,1312782.3,94.73463 %
franc10 inc.,1312327.6,94.73646 %
punting8 inc.,1312156.83,96.48815 %
deference14 inc.,1311072.75,94.73829 %
kilos15 inc.,1310774.6,94.74012 %
freebie12 inc.,1310669.66,95.64714 %
muddled3 inc.,1310567.25,95.88597 %
tacks8 inc.,1310531.2,94.74195 %
plodded7 inc.,1310274.6,94.74377 %
unguentary9 inc.,1309237.8,94.74560 %
insuring6 inc.,1308439.8,94.74925 %
feds15 inc.,1308118.24,95.91389 %
saturdays6 inc.,1307856.9,94.75108 %
sally14 inc.,1307363.25,94.75290 %
penitently14 inc.,1307245.9,94.75472 %
exterior3 inc.,1305954.6,94.75655 %
adobes4 inc.,1305944.1,94.75837 %
calculably7 inc.,1305674.06,98.27623 %
straddle12 inc.,1305623.3,94.76019 %
sportively2 inc.,1305239.4,94.76201 %
whiling16 inc.,1304950.9,94.76565 %
addressed3 inc.,1304434.35,94.76747 %
steam9 inc.,1304323.5,94.76929 %
however6 inc.,1304306.43,97.18838 %
chafes inc.,1303890.15,94.77111 %
trussed10 inc.,1303327.95,94.77293 %
masterly2 inc.,1303319.25,94.77474 %
lanka6 inc.,1303180,94.77656 %
ebullience14 inc.,1302829.3,94.77838 %
nationwide14 inc.,1302411.5,94.78020 %
decanter inc.,1302095.4,94.78201 %
recrossing7 inc.,1300983.3,94.78564 %
conducts13 inc.,1300933.5,94.78746 %
lying8 inc.,1300563.6,94.79109 %
laurel5 inc.,1299801.36,96.28949 %
itemized1 inc.,1299333.6,94.79290 %
pledgees5 inc.,1299326,94.79471 %
erosion4 inc.,1298758.65,94.79652 %
clearings13 inc.,1298658.15,94.80015 %
emptiness10 inc.,1297975.35,94.80196 %
jerky7 inc.,1297843.4,94.80377 %
limbo4 inc.,1297755.9,94.80558 %
mystically inc.,1297582.1,94.80739 %
porringer15 inc.,1297298.5,94.80920 %
economize inc.,1297037.85,94.81101 %
megabucks7 inc.,1296408.6,94.81282 %
unconsumed1 inc.,1296307.5,94.81463 %
fatuity9 inc.,1295612.9,94.81643 %
banjoists6 inc.,1295092.2,94.81824 %
boson5 inc.,1294652.88,96.79261 %
assignees inc.,1294624.46,96.19067 %
kestrel4 inc.,1294128.5,94.82185 %
reporters13 inc.,1293040.8,96.80494 %
mirages6 inc.,1292994.3,94.82366 %
willowier5 inc.,1292471.1,94.82546 %
mortify10 inc.,1292453.1,94.82726 %
convincers12 inc.,1292361,94.82906 %
harangues8 inc.,1291842.6,94.83087 %
collusion inc.,1291662,94.83447 %
matricides12 inc.,1291463.25,94.83627 %
revitalize11 inc.,1291413.3,94.83807 %
dealer1 inc.,1291326.2,94.84168 %
diminishes11 inc.,1290995.3,94.84348 %
illnesses13 inc.,1290944.5,94.84528 %
ordered7 inc.,1290902.6,94.84708 %
scampi3 inc.,1290057.45,94.85068 %
dilatation7 inc.,1289664.7,94.85608 %
drayages10 inc.,1289295.4,94.85788 %
gridiron16 inc.,1289012.25,94.85967 %
paparazzo5 inc.,1288697.1,94.86147 %
farsighted13 inc.,1288487.3,94.86327 %
pinking1 inc.,1288362.75,94.86507 %
schemed inc.,1288003.8,94.86686 %
traipsed9 inc.,1287992.55,94.86866 %
tarried inc.,1287789,94.87046 %
oakum6 inc.,1287772.05,94.87225 %
quash inc.,1287517.5,94.87405 %
germans5 inc.,1287012.8,94.87585 %
congesting inc.,1286829.9,94.87764 %
wearables4 inc.,1286551.7,94.87944 %
illegible7 inc.,1286399.7,94.88123 %
digit8 inc.,1286226.75,94.88302 %
veal10 inc.,1286202.9,94.88661 %
sketchily inc.,1286165.4,94.88841 %
purchasing6 inc.,1286134.7,94.89020 %
wretched6 inc.,1285886.1,94.89200 %
toughens13 inc.,1285525.65,94.89379 %
glitches3 inc.,1285083.18,96.74694 %
saddlers1 inc.,1284882.5,94.89558 %
framed12 inc.,1284437.1,94.89737 %
priests3 inc.,1284193.05,94.89916 %
phoenicia5 inc.,1283840.85,94.90096 %
slummed12 inc.,1283254.95,94.90275 %
apprise10 inc.,1283170.65,94.90633 %
takeovers8 inc.,1282945.9,94.90812 %
bookmakers5 inc.,1282901.1,94.90991 %
gruesome4 inc.,1282830.9,94.91170 %
bobbing9 inc.,1282168.8,94.91348 %
syntaxes7 inc.,1281511.2,94.91527 %
caper1 inc.,1280836.2,94.91706 %
fez14 inc.,1280486.25,94.91884 %
tightness10 inc.,1279879.4,94.92063 %
swooped15 inc.,1279626.12,95.95767 %
valley7 inc.,1278979.65,94.92241 %
barkeeper15 inc.,1278870,94.92420 %
worry14 inc.,1278623.5,94.92598 %
raring16 inc.,1278328.3,94.92777 %
invasive3 inc.,1278316.9,94.92955 %
toreador7 inc.,1278227.7,94.93133 %
flashy inc.,1278153.6,94.93312 %
predator5 inc.,1278013.35,94.93490 %
remarry7 inc.,1277498.5,94.93668 %
ached13 inc.,1277179,94.94024 %
unfeminine9 inc.,1277149,94.94203 %
biopsy9 inc.,1277077.68,96.88740 %
slash inc.,1277035.65,94.94381 %
marts15 inc.,1276981.95,94.94559 %
chewy13 inc.,1276624.1,94.94737 %
simulates9 inc.,1276571.5,94.94915 %
attempted7 inc.,1276486.8,94.95093 %
atones5 inc.,1276121.2,94.95271 %
remember8 inc.,1275468.15,94.95983 %
honchoed16 inc.,1275226.5,94.96161 %
collates11 inc.,1275224.85,94.96339 %
success11 inc.,1274723.66,96.36509 %
chats5 inc.,1274620.8,94.96872 %
stares1 inc.,1274466.3,94.97050 %
cadmic16 inc.,1274326.8,94.97228 %
prehensile9 inc.,1274235.5,94.97584 %
chianti16 inc.,1274126.8,94.97761 %
installs9 inc.,1274047.4,94.97939 %
positively5 inc.,1274022.6,94.98117 %
hourglass15 inc.,1274008.8,94.98294 %
subleases inc.,1273963.5,94.98472 %
madness16 inc.,1273776.9,94.98650 %
klansman1 inc.,1273773.6,94.98828 %
agony12 inc.,1273666.35,94.99005 %
primary inc.,1273160.5,94.99183 %
caesura1 inc.,1273025.55,94.99360 %
specify1 inc.,1272976.02,96.91586 %
stutters9 inc.,1272819.3,94.99538 %
reflection inc.,1272713.85,94.99716 %
toboggans15 inc.,1272252.6,95.00071 %
leisure4 inc.,1272207.7,95.00248 %
shoring5 inc.,1272207.6,95.00426 %
minstrel inc.,1272039.96,96.92207 %
consortium14 inc.,1271930.25,95.00603 %
rutabaga5 inc.,1271740.2,95.00780 %
stowaways14 inc.,1271286.2,95.01135 %
hyperboles1 inc.,1271239.5,95.01312 %
livers16 inc.,1271229,95.01490 %
recommend3 inc.,1271147.7,95.01667 %
trachoma3 inc.,1270602.8,95.01844 %
curries15 inc.,1270230.2,95.02022 %
swanker5 inc.,1270195.35,95.02199 %
earlobes1 inc.,1269396,95.02376 %
temporary5 inc.,1269108.18,96.94600 %
biased16 inc.,1268963.85,95.02553 %
shunners16 inc.,1268733,95.02730 %
whitecaps3 inc.,1268727,95.02907 %
tension5 inc.,1268698.05,95.03084 %
jarful16 inc.,1268617.95,95.03261 %
reproof5 inc.,1268196.4,95.03438 %
skewed2 inc.,1268167.6,95.03615 %
seems1 inc.,1267217.7,95.03791 %
thresholds4 inc.,1266346.05,95.03968 %
fairyland8 inc.,1266324.3,95.04145 %
tattooists14 inc.,1264943.7,95.04498 %
inures16 inc.,1263773.16,96.99046 %
legit15 inc.,1263652.9,95.04851 %
acquittal15 inc.,1263580.94,95.59298 %
rosy10 inc.,1263141.45,95.05027 %
billing13 inc.,1262941.14,95.88389 %
lending3 inc.,1262681.85,95.05203 %
tremulous inc.,1262428.76,96.53479 %
trace6 inc.,1262427.7,95.05379 %
creamery14 inc.,1262366.1,95.05555 %
homemaking2 inc.,1262032.2,95.05731 %
marquis5 inc.,1262005.95,95.05907 %
ships12 inc.,1261673.55,95.06083 %
observers16 inc.,1261651.59,96.36853 %
audit8 inc.,1261575.62,98.09489 %
scrounge5 inc.,1261362,95.06259 %
christener2 inc.,1261287,95.06435 %
timpanists3 inc.,1261209.35,95.06611 %
surpass6 inc.,1260682.9,95.06787 %
affronted16 inc.,1260624.82,97.81177 %
wilder1 inc.,1259956.3,95.06963 %
hesitant15 inc.,1259914.5,95.07139 %
furtive1 inc.,1259879.2,95.07314 %
misled9 inc.,1259328.4,95.07490 %
represses4 inc.,1259222.6,95.07666 %
churlishly1 inc.,1259017.2,95.07841 %
languish1 inc.,1258671.7,95.08017 %
remodeling8 inc.,1258647.45,95.08192 %
broths16 inc.,1258563.15,95.08368 %
snowiest7 inc.,1258422.5,95.08719 %
bordering inc.,1258301.1,95.08895 %
helicopter16 inc.,1258253.25,95.09070 %
dividable5 inc.,1258147.05,95.09246 %
disavow10 inc.,1257780.5,95.09421 %
footholds7 inc.,1257713.1,95.09772 %
unrevenged11 inc.,1257550.3,95.10123 %
shoplifter4 inc.,1256822.25,95.10298 %
ruminant8 inc.,1256622.12,99.24520 %
rapacious1 inc.,1256352.2,95.10474 %
topography10 inc.,1256184.22,96.04355 %
coincident16 inc.,1255546.35,95.10649 %
society15 inc.,1255437.45,95.10999 %
skeptics3 inc.,1255385.14,95.95489 %
tossup9 inc.,1255097.04,97.05370 %
waxiness7 inc.,1254531.56,95.65723 %
aerobatics12 inc.,1254511.4,95.11174 %
brunches14 inc.,1254011,95.11349 %
session14 inc.,1253678.1,95.11524 %
illogical3 inc.,1253672.4,95.11699 %
bartenders2 inc.,1253248.8,95.11874 %
nitrite8 inc.,1253213.55,95.12048 %
iodine12 inc.,1253197.9,95.12223 %
cubing4 inc.,1252598,95.12398 %
puled3 inc.,1252383.6,95.12573 %
rifle6 inc.,1252272.5,95.12747 %
loosens1 inc.,1252258.24,98.29060 %
prophetic14 inc.,1252145.1,95.12922 %
efflux5 inc.,1251717.75,95.13097 %
inverted14 inc.,1251199.95,95.13271 %
budapest1 inc.,1251132.9,95.13446 %
sleeking4 inc.,1251027.45,95.13620 %
unuttered15 inc.,1250968.65,95.13795 %
packsacks1 inc.,1250714.7,95.13969 %
float1 inc.,1250529.9,95.14144 %
tingly2 inc.,1250176.05,95.14318 %
oppressing13 inc.,1249982.25,95.14493 %
upswing8 inc.,1249955.4,95.14667 %
elects15 inc.,1249766.55,95.14841 %
stalked2 inc.,1249234.7,95.15016 %
exhaled1 inc.,1248996,95.15190 %
colloquia14 inc.,1248894.7,95.15364 %
beeswax8 inc.,1248883.2,95.15538 %
gerund8 inc.,1248875.1,95.15712 %
pippin14 inc.,1248498.75,95.15887 %
emigrates inc.,1248453.2,95.16061 %
memento2 inc.,1248255.75,95.16235 %
warningly10 inc.,1248249.15,95.16409 %
coracles11 inc.,1248132.4,95.16583 %
overrun inc.,1247694.75,95.17105 %
thriftier14 inc.,1247555.85,95.17280 %
corkers14 inc.,1247350.65,95.17454 %
reunion inc.,1247135.5,95.17628 %
casino2 inc.,1247007.1,95.17801 %
bumbles16 inc.,1246587.9,95.18149 %
requesting16 inc.,1246362.18,96.59752 %
reveries5 inc.,1246245.4,95.18323 %
meeker14 inc.,1246194.45,95.18497 %
eventual7 inc.,1245499.8,95.18845 %
whaler1 inc.,1245331,95.19018 %
deviltry3 inc.,1245141,95.19192 %
detracts5 inc.,1245103.6,95.19366 %
confidants inc.,1244468.3,95.19539 %
newspapers inc.,1244177.25,95.19713 %
offer13 inc.,1244072.55,95.19886 %
leaving10 inc.,1243800.3,95.20060 %
tuesday8 inc.,1243792.08,97.12369 %
fonts9 inc.,1243674.15,95.20233 %
